name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Feel Good,St. Mark Rd.,7kfxdR7gPu4gi82FVxUe14,Terrell Hines,2jhjHaG1p2SMn6cDyhwhjQ,0eM7kmyvr2cWFH8oNAk8FB,43,237522,0.0771,0.47,1,0.124,9,0.572,-7.902,0.118,0.0074,0.571,72.03
Late Night,Painted,0sxfu0XUwHOtnKiZgkTQwk,Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,1Fwppfa2qKDAETKveNFsHR,61,237517,0.0811,0.797,1,0.179,6,0.823,-6.899,0.443,0.000937,0.548,99.003
Love Me Like (feat. DUCKWRTH),Love Me Like (feat. DUCKWRTH),2RZUiUCPzbh4hb0IJ9Bh7I,Rayana Jay,1kh0AypxF3CxMMzmQyif2S,1P9KFw6u4vX7hbFcFZd1yL,52,164745,0.276,0.48,0,0.105,5,0.868,-9.575,0.713,0.00297,0.58,117.998
Lucky Strike,Lucky Strike,2cRnAQpMhC8nrJYZCFCFQO,Berhana,0WjtdWS6su0f3jrW9aqEHl,2JP510jyc49iWOsjGQUz2N,55,209386,0.0549,0.798,0,0.0575,10,0.768,-10.891,0.06,0.0284,0.539,105.999
Pink Youth,Pink Youth,52lWZNXWoJMWFNPmXdAWz9,Yuna,3kHVioJpVxlazAAKQ64pC1,2WwwfnTUm4yUK8stRMPd7V,56,240880,0.0994,0.602,0,0.779,6,0.732,-5.445,0.239,0.000308,0.886,113.498
Carrot Juice,Carrot Juice,45qI6qObAt7ocSH0ancfEQ,Salaam Remi,0rlS0SzVFk8BoiAW0fGBbN,2cXlc9LWmg2N8t4KgVWZAl,49,289445,0.0733,0.407,1,0.0813,8,0.549,-8.668,0.0992,0.287,0.693,90.023
My Side,My Side,14Wn2OaKXs2xtm0jWEAk1B,lophiile,5g5eVr2vAQnd12Q1XCJD7R,2m0BIvy0p9oCTxDmJkzMyl,42,206960,0.0379,0.319,1,0.0819,1,0.747,-6.122,0.448,0.00448,0.412,91.993
Positions,Positions,0HXZfdrZHBfkvCbvgmxpww,Nia Sultana,1L8An7RfJbMW7zBy2fE0Tz,4rnriM1hFyeRrdRQSZd9uA,53,146823,0.0596,0.321,1,0.109,1,0.639,-7.714,0.489,0.00126,0.535,84.975
Charcoal Baby,Charcoal Baby,225NQB3CCjOwiEnDE2Y3Cd,Blood Orange,6LEeAFiJF8OuPx747e1wxR,4yOT0bYT83QZ0aXlJ3Tb2p,15,242341,0.0387,0.494,0,0.135,7,0.627,-7.648,0.149,0.000423,0.479,183.255
I Feel a Change,I Feel a Change,3cctKHJqEMJ4p4MnELFvHq,Charles Bradley,462T0buQ5ScBUQCRpodDRf,61lMfe2aGI4EjrlVK03ZoI,53,266120,0.0364,0.319,0,0.0925,5,0.485,-5.213,0.389,6.31e-05,0.531,80.489
Ants,Ants,1H7OBMkveoXhlYKtfreXlP,Tank and The Bangas,5cAtakaadWHJLxmGKrKcX7,6y61PWqUIT6jqR0lElYTiM,52,305506,0.21,0.41,0,0.125,5,0.445,-7.623,0.474,7e-05,0.612,171.444
Easy (feat. Berhana & Leikeli47),Easy (feat. Berhana & Leikeli47),1SU8NoOuc1uqlUAamQH7dD,VanJess,0Ek89uaJyo6NfWK22awFvI,72fmNf1gdZUhgfxbQSqlOi,50,235791,0.0766,0.491,0,0.166,5,0.849,-5.853,0.0568,1.85e-06,0.66,121.979
Celebrate Life,Celebrate Life,0OxXoSTpr6ht78O9o216M3,Charlie Heat,0bbguzUos4LO6NikkdXdzw,7oONzp6SJp9WcemNauVWW9,50,199013,0.033,0.537,0,0.132,1,0.701,-5.186,0.0291,0.0,0.671,119.926
How Deep Is Your Love (feat. Yebba) - Live,Gumbo Unplugged (Live),6au0qzMOjqEgc79ntU2bf6,PJ Morton,2FMOHE79X98yptp4RpPrt7,3SjAiqAQ6sMmsJBeVw0nMf,63,210132,0.097,0.523,1,0.588,11,0.424,-10.853,0.346,0.0,0.484,92.514
N Side,Apollo XXI,3IhDL1HDvlujs6ZcIfL9gE,Steve Lacy,57vWImR43h4CaDao012Ofp,24G1PXBWoRgV0wDXZKwxzz,64,224444,0.0435,0.89,1,0.208,2,0.838,-6.288,0.072,0.000259,0.536,119.956
King James,King James,4oLEB2ABMfxqC6mchADZp7,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,0TtSoFrbLGjmpIgY4KgBeq,15,197963,0.0777,0.882,1,0.0426,7,0.771,-7.93,0.0779,6.53e-05,0.889,108.015
Intentions,Intentions,3Ltqe8yE6rI8XuIxjGZ0In,Big Boi,2ht3wxeT69CzyKFChNnNAB,4K9cCtDfk9pr6EGFzl0ec8,57,223301,0.165,0.54,1,0.106,8,0.84,-6.306,0.0111,0.0022,0.689,116.97
Western World,Western World,5v9nVNjfCMUFjzWRiOboag,LION BABE,4VA3EAvncrTucjTmrvd4GE,6SKQvtF2QMELjqpnAyrH6O,52,253000,0.143,0.811,1,0.114,7,0.781,-6.292,0.107,0.0,0.566,103.957
Sugah Daddy,Black Messiah,5Hfbag0SsHxafx1SySFSX6,D'Angelo,336vr2M3Va0FjyvB55lJEd,53l4LGUeZKCDZI1u25kQDN,58,302840,0.262,0.683,1,0.0378,1,0.786,-11.416,0.0397,0.272,0.547,92.603
Stay Flo,When I Get Home,4WF4HvVT7VjGnVjxjoCR6w,Solange,2auiVi8sUZo17dLy1HwrTU,6GCIYIWUBSLontW6divqsw,68,175706,0.0278,0.674,1,0.0821,9,0.823,-7.119,0.397,2.03e-05,0.558,155.974
Versace - Remix,Versace (Remix),4GKxwQSZ541xppZ74ejz8h,El Mayor Clasico,5sZ0LIk7BJLJquEUUt5rJj,0lhOX6LaImVlcGvCMX6lOh,48,359074,0.153,0.616,1,0.553,2,0.865,-0.479,0.105,1.85e-06,0.94,100.031
Dembow y Reggaeton,Dembow y Reggaeton,1t8Ejb6IGicAvFSaMFUMBg,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,1U3CZqgtekCchvUXV6o9l1,70,249733,0.0561,0.721,1,0.244,5,0.891,-2.139,0.314,0.036,0.891,117.057
Ellos,Ellos,140qfllJiwKa1T3Ud5QoBi,Ceky Viciny,5UopXhshFFqRIMfeZrBclq,1tDUwlIyFFcmfMypYoQ4Ns,37,175081,0.0387,0.853,0,0.293,5,0.754,-1.953,0.124,0.00281,0.939,122.006
Caliente - Remix,Caliente (Remix),4mN3toP4cRHIIw9vfMcvy7,Lary Over,1jSjfSgDjedJdi5MoyRu78,23VjlomedB3jkaTZkzZoP0,58,198462,0.182,0.89,1,0.192,1,0.932,-4.822,0.147,0.000751,0.866,124.019
Banda,Banda,5UMWnEl1hgptXHzdJutt1a,Ceky Viciny,5UopXhshFFqRIMfeZrBclq,2Pitl1xCaBVL63lTG25SyN,57,192599,0.0531,0.701,0,0.0588,5,0.733,-2.159,0.0345,1.8e-06,0.972,124.1
Ven,Ven,4urLOqpBwjB1oNnLUy7PPc,Liro Shaq,3oOJYwLB8FGSKYOQ5zx7Kk,2edWJMHnqmf9RnLKcLfKes,48,169404,0.0498,0.961,0,0.259,6,0.879,-2.017,0.194,0.000602,0.939,124.037
"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]","Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",6Jdgp88W5bfzxvS2ZutrcW,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,38I8OemgIPYHdP5uBNY8BO,64,225600,0.0503,0.767,1,0.232,8,0.871,-3.647,0.305,0.00275,0.931,125.03
En Filita Cooperando,En Filita Cooperando,0KVf85ak7MGh1mOH66nOYc,Musicologo The Libro,0lIw3RIPiAC50dWNjJXe2Q,39BWAAsvNEM87UsDsL1DM5,48,164516,0.437,0.914,0,0.375,10,0.559,-2.26,0.356,0.0864,0.895,185.805
Tumbala,Tumbala,7EAR33CSxep3Fxrv4Wf0MM,Chimbala,4VVEpEhC8NcR7AqNEds42U,48HoWzu1Fe4QHUSilVHJGy,67,186240,0.0591,0.796,0,0.405,6,0.883,-1.882,0.297,0.000105,0.83,125.058
El Boom,El Boom,2vHvYTzOEQppANBwRGcaGk,Chimbala,4VVEpEhC8NcR7AqNEds42U,4D3RlFtxWG1vcgddoovAsN,66,219402,0.04,0.936,1,0.0514,4,0.866,-2.591,0.529,0.000331,0.84,127.996
Guin Guin - Remix Oficial,Guin Guin (Remix Oficial),0PFW8iRkK05SaqTAmfzYBd,Yomel El Meloso,34Y7klgDHuaH1qWA9TJkul,58kWecwqMwDNZBLQnFBs6B,46,160600,0.0662,0.406,1,0.496,2,0.864,-2.936,0.0109,0.00119,0.929,118.109
Pa Jamaica (Remix),Pa Jamaica (Remix),7JeeTDbc7TUgsx92s46zY7,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,5nV7nX6XszQgXnGZG2Dofx,67,304871,0.0519,0.91,0,0.692,11,0.857,-1.968,0.189,0.00164,0.981,116.994
Deja de Hablar de Mí,Deja de Hablar de Mí,5oOKc1DvLdwt0bQaNy9yc4,Bulin 47,4J0m1OquRGY8HYHxMocXfy,6E8wZiKp4ekrFMQp9766Yx,15,200666,0.247,0.877,1,0.172,7,0.954,-4.329,0.0154,6.76e-05,0.582,122.024
Jalapeño,Jalapeño,1gKw6JjsG3cBe6lmE07IhP,El Alfa,2oQX8QiMXOyuqbcZEFsZfm,6nce2UZqXMmjqGaS3ifK1k,58,184033,0.174,0.76,1,0.784,1,0.92,-1.798,0.265,0.0121,0.972,118.979
La Resbalosa,La Resbalosa,1451fEg9KoBEVsIAVZx03C,Lirico En La Casa,1Vr7DTbtTpOp4tn4hAGOYo,7i4AXtCkZJXbJFBIUiyzhy,56,207960,0.152,0.918,0,0.348,11,0.807,-3.177,0.172,0.00271,0.928,122.013
La Jefatura,Súper Sangre Joven,1SbMoaKFJWo8u1tb2dAgHt,Duki,1bAftSH8umNcGZ0uyV7LMg,2lllz0GoFtRdHMaqGlqcoL,58,211928,0.116,0.708,1,0.337,7,0.904,-5.514,0.0616,3.3e-05,0.793,124.978
Hay Problema,Hay Problema,6tRNPR3SmO7AgCJ8Mgka4N,Liro Shaq,3oOJYwLB8FGSKYOQ5zx7Kk,0tONGbNBS0rXrskRP8HT3U,38,164336,0.078,0.964,0,0.0586,2,0.826,-3.287,0.101,0.000359,0.866,129.992
Mujeres,Mujeres,45NivLYgmNwgoXvZkt2gAw,Chimbala,4VVEpEhC8NcR7AqNEds42U,6s75l2BGSbPTyU7SEs63in,51,147853,0.071,0.91,1,0.0383,6,0.863,-3.12,0.346,0.0081,0.891,130.053
Trucho,Rochy Rd,3nFTTMmBmtZx3z9sJjUN9W,Rochy RD,4riOEaOW5hCeqomFDBk0aP,6v3uWYfmamDBjB9gylwDwl,52,152796,0.113,0.579,0,0.316,10,0.95,-3.256,0.0436,0.000412,0.681,118.072
Rueda,Rueda,3R0I6IYs3iK1oq9u8rASrh,Chimbala,4VVEpEhC8NcR7AqNEds42U,71NGDQ9vSPXm55pyWeAxKK,74,210528,0.0922,0.96,1,0.0519,9,0.888,-2.196,0.165,4.36e-06,0.916,130.04
Por Mi Timedez,"Aqui Esta La Bachata, Vol. 2: Con Sus Interpretes Originales",5k70ucpuyCsNdA32zviCZ9,Anthony Santos,06TVTkMAOR935MhkjX0i2A,1sg7s8xWr14UJ1vqIilqot,38,282626,0.0572,0.791,1,0.0993,7,0.753,-9.472,0.347,3.49e-05,0.379,136.218
Busco Un Confidente,Bachata A Su Tiempo,0aYodOFwKkkWLymZj4yBOK,Alex Bueno,7esCoLcCoCK7FPa9casAH4,6B52JCVw2F1ZjlkNjzq2Rc,50,235000,0.0495,0.954,1,0.236,2,0.949,-4.719,0.6,0.0,0.614,133.026
Me Voy De Ti,Para Toda La Vida,6P0IgA0C3zPSB4h2puzZxS,El Chaval,50GaXLIOhzsa35VlyzW9Zv,14GdMa2E0pU7TG0ShI69mO,1,344893,0.0515,0.857,0,0.0331,5,0.776,-8.538,0.0925,0.0,0.492,131.89
Por un Segundo,The Last,57tmzh0hsnWU8znnvEWJbe,Aventura,1qto4hHid1P71emI6Fd8xi,2MioxSroS0g1mi24LLfcnq,70,255026,0.0368,0.965,0,0.0623,5,0.811,-10.183,0.137,0.0,0.562,129.039
Carta De Verano,Carta De Verano,0ycfoja65NlV6hdnikma8k,Joe Veras,3pbg6hZGMHg6G5TiuCh21K,0XmmFaLwnQt1mDL5VP8c4q,43,242680,0.0547,0.801,1,0.107,11,0.907,-5.682,0.396,2.39e-05,0.68,130.147
El Hombre de Tu Vida,Con Mas Amor,7IXnhyZffZaa9QzAzazORB,Joe Veras,3pbg6hZGMHg6G5TiuCh21K,3f9d4UXihDnTq9X6SNEG1j,51,293533,0.0587,0.592,1,0.109,8,0.808,-11.47,0.1,0.000105,0.315,120.663
Si Estuvieras Aquí,Indetenibles,3GZNzx7s4rnSySH0QEQsDL,Los Toros Band,4cBjJBPtvetlysjjojDLUA,3fp3F20HDFbnuCd24MfmTL,0,234573,0.0385,0.666,1,0.162,2,0.757,-1.34,0.5,0.0,0.713,125.18
"Quizás Si, Quizás No",...A Pasito Lento!,6ZUZsOI1nnt0gts7ia3sH1,Los Toros Band,4cBjJBPtvetlysjjojDLUA,1AOnpCTCVLY7fAHvyC3VFX,47,272400,0.0367,0.945,1,0.0743,5,0.898,-4.779,0.265,0.000416,0.689,129.768
Bachata En Kingston,A la Mar,5afHhk03AfHR76hfjRNobE,Vicente Garcia,2Otnykd696YidQYfEGVmNq,3EjW1KrOJZr39xiBiI7tMg,55,239426,0.0343,0.836,0,0.0918,6,0.874,-5.426,0.107,6.83e-05,0.604,132.991
Moriré Bebiendo,No Le Pare,0PGW9m55NYaBaqfbBd2ioa,Teodoro Reyes,2ElpWA67jmhM6LrDav4Jcy,1cuw5sEzw6FIz7bciXOxoi,12,194513,0.0614,0.963,0,0.769,4,0.65,-9.98,0.61,0.0,0.44,159.27
Te Soñé - Bonus Track,A la Mar,5afHhk03AfHR76hfjRNobE,Vicente Garcia,2Otnykd696YidQYfEGVmNq,4lfwM9i07jPYy2iHyBmHTP,61,205973,0.0376,0.906,1,0.293,2,0.91,-6.456,0.0399,2.38e-05,0.656,122.954
Muchachita Loca,Bachatas Old School,1qmShVX0OPl1DMCkqHoNbx,Teodoro Reyes,2ElpWA67jmhM6LrDav4Jcy,57CWpsz0FVL59GbluT69Dm,0,242416,0.0373,0.973,0,0.0779,7,0.55,-3.457,0.546,0.0,0.77,157.834
Sangre De Mis Venas,Sangre De Mis Venas,4lxga8GAH3aaPPNuiAkBKo,Vena,6lt3lJcAlHKrDfDZuKscZd,6y7zN0mg5yfkZXTz1kD7NL,47,249034,0.0366,0.843,0,0.0666,5,0.774,-5.01,0.157,3.91e-06,0.68,124.0
Bailando Con El,Directo Al Corazon,6pxW8JeqkH4wo8JJqICWBh,Elvis Martinez,66U02qGDesTqZImnLSiYeE,6YhrPNvIJga1ACuEmsyaPO,44,221080,0.0443,0.916,1,0.0692,0,0.878,-6.548,0.135,7.67e-05,0.594,134.718
Adios Amor,Adios Amor,7rMGadR0ELbkpNfqFAoQoX,Andy Andy,6uEyybDR7K1r88t6iT1oBw,20fBJJrq3ATDmVd6PyeZqu,46,233705,0.04,0.914,1,0.0955,0,0.818,-5.382,0.759,0.000211,0.79,131.037
Vete y Alejate de Mi,Vete,0hGEDazwHxaPUBg0DTB9rY,Anthony Santos,06TVTkMAOR935MhkjX0i2A,66CYjKNVEp21AsDGQkmywV,47,276840,0.0954,0.787,0,0.0477,2,0.68,-4.935,0.0539,0.000119,0.651,121.364
A Quien Le Importa (Versión Bachata),Ironia,6KjK5fJcSWe7sayESVW6VB,Andy Andy,6uEyybDR7K1r88t6iT1oBw,0PjlzKDwfuFVpvCT2Ev7KO,39,245146,0.0345,0.839,1,0.101,0,0.844,-5.909,0.48,0.0,0.641,124.952
Perdido,No Es Casualidad,3CFK4hbF6HfIXEpWXJV3CF,Yoskar Sarante,5VcamBo0Goh74iFQDqj6Q4,18tS6OYnEJfHWokX62T322,43,245866,0.0356,0.84,1,0.0837,0,0.898,-6.618,0.0835,1.92e-06,0.669,125.136
Tus Besos,Todo Tiene Su Hora,2HOT5oHReqx02vIKJ9SLe2,Juan Luis Guerra 4.40,3nlpTZci9O5W8RsNoNH559,2QyJTZeqxmVfbesnoN3r7k,59,197400,0.0766,0.858,1,0.236,2,0.71,-3.448,0.766,0.0,0.783,137.108
Como Seras Tu,Escenas De Amor,7BHBDN6dsMr4OwaMNhu1Mb,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,3cwn39x2cQ3UCYnpTvVRGN,33,230280,0.038,0.902,0,0.157,5,0.896,-4.323,0.548,2.7e-05,0.69,130.009
Me Duele La Cabeza,Oblígame,0YGZrIcgnUlZ1v4TxnuFxm,"Héctor Acosta ""El Torito""",4TCAAIMmeZXCTVlHUsicOn,3rIgo725niu2yb3WNx62Jt,44,233706,0.0354,0.83,0,0.0809,2,0.861,-2.469,0.264,0.0,0.796,123.074
Ese Hombre Soy Yo,Bachata A Su Tiempo,0aYodOFwKkkWLymZj4yBOK,Alex Bueno,7esCoLcCoCK7FPa9casAH4,4dGuCncg3xydBZ6A5vYI2Z,48,244960,0.044,0.801,0,0.155,0,0.927,-5.779,0.243,0.0,0.566,120.037
Carmesí,A la Mar,5afHhk03AfHR76hfjRNobE,Vicente Garcia,2Otnykd696YidQYfEGVmNq,3fk5fBFB27GbWGATdBpOgr,65,181466,0.0328,0.732,1,0.105,1,0.809,-9.182,0.654,0.000224,0.508,121.968
Borracho y Loco,Los Mejores Éxitos de Luis Vargas,5CGzqTntYVPmNbYKqsERQk,Luis Vargas,6Mjbr8K3MiiRMqmFIB4zWq,4ui5Hqz3BHuPFRDCSe05D7,3,197694,0.208,0.687,0,0.116,9,0.747,-9.082,0.0377,0.0,0.577,130.065
Corazon De Acero,Mi Epoca Dorada,2ZMdjJVywYmzteRrSCVErH,Luis Segura,3xgpQ8RHWeHY9ARr9xkOpp,6J8eDlWBmuhj8dXL9PBf5z,43,177040,0.0574,0.933,0,0.442,2,0.846,-10.572,0.41,0.000134,0.464,128.78
Traicionera,Cariño de Mi Vida,4v0Eu7lgsBfVLDMHMQOuYE,Luis Segura,3xgpQ8RHWeHY9ARr9xkOpp,0Arc85ZKSl9kcQ6QIqfNj2,40,220125,0.0474,0.875,0,0.0817,9,0.914,-5.338,0.198,4.47e-06,0.543,125.705
La Pared,Tonto Corazón,3F0W5hKLkbgGsyhwxSKmwi,Joe Veras,3pbg6hZGMHg6G5TiuCh21K,6OXuPBJvkktBQ5I0B3wLgR,49,284706,0.0382,0.871,0,0.305,1,0.907,-5.884,0.155,0.000291,0.647,135.06
Muchachita Linda,Todo Tiene Su Hora,2HOT5oHReqx02vIKJ9SLe2,Juan Luis Guerra 4.40,3nlpTZci9O5W8RsNoNH559,77KKwTZ8IH6Iz2gxyQCUlQ,56,203853,0.0349,0.825,1,0.091,10,0.829,-5.419,0.602,0.0,0.535,130.085
Siento Que Te Quiero,Lo Mejor De Lo Mejor,3ADP6XJ2xLhB5gVrrEsr8T,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,3MNc65D2Eh3dxu61nFSZJT,51,301917,0.0613,0.936,1,0.0843,9,0.82,-7.322,0.256,1.08e-06,0.456,133.883
No Es Brujeria,Alma Perdida,7Jll0qQUYAVBvUUFk5Xeyu,El Varon de la bachata,3VYBdLlzLcwpbLHNhcxpoV,4b1ULLyRgU6FZhb9yQ7E1D,48,248600,0.0534,0.882,1,0.11,2,0.687,-2.673,0.477,3.05e-06,0.756,126.197
"Vagabundo, Borracho y Loco",Lo Mejor De Lo Mejor,6899xrJrb58bQ2NgyV9Tiq,Kiko Rodriguez,1YYp1qwJ7EAitFINQ7gOKV,1O2fScskNkmR91eEXvrcrv,52,269490,0.0512,0.964,0,0.0363,6,0.739,-7.873,0.732,9.71e-05,0.473,148.28
Intentalo Tu,Carta De Verano,0ycfoja65NlV6hdnikma8k,Joe Veras,3pbg6hZGMHg6G5TiuCh21K,2UFQi6Zr1yeaaUaUmbw4ZI,57,245253,0.0367,0.615,1,0.29,1,0.855,-5.595,0.203,0.00208,0.695,132.188
De Rodillas Te Pido,De Rodillas Te Pido,67LRI6OGZ15nlOn7HOqpyM,Luis Miguel Del Amargue,0tJDMMp9vT1q6zrPih0yFQ,66E9D8ihbcTs0qr98oVobO,57,233320,0.0374,0.973,1,0.212,7,0.919,-5.158,0.573,3.35e-06,0.677,129.992
Eso da Pa To,Bachatas Para La Historia,3XpFWkLUNxJtOFRlGW1zKU,Marino Castellanos,5ldlRSivvEgLKIUlrSX3Dz,6CNLJne75iQxfVfcqsTGzN,42,210991,0.0407,0.929,1,0.0451,0,0.815,-9.394,0.407,0.0,0.622,164.851
Los Infieles,K.O.B. Live,03Sa02WIHEwH8lHfbipmrz,Aventura,1qto4hHid1P71emI6Fd8xi,0HDHY6RSHHG2ZTE0cMT4GJ,72,257186,0.0412,0.82,0,0.059,9,0.745,-8.221,0.197,0.0,0.716,132.934
Tuyo,Golden,6bm9EpUNvQ9xMglBJGRmgS,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,3cZhoRYQFqJ8B9z0AN9gJB,65,218565,0.0487,0.787,0,0.204,6,0.822,-7.121,0.423,1.6e-06,0.695,127.006
Llora Alma Mía,Llora Alma Mia,4NCFudOnqbnak0laoZN2so,Yoskar Sarante,5VcamBo0Goh74iFQDqj6Q4,6KioOiN7xTcjhlYC88qkgb,52,261519,0.0458,0.956,1,0.0448,11,0.894,-8.532,0.257,0.000191,0.564,131.994
Los Pobres Tambien LLoran,Sentimiento,63CBuPOmHd7aaiUk6I1SVo,Teodoro Reyes,2ElpWA67jmhM6LrDav4Jcy,2PcQcYs9O2akTO3uCgRdGg,46,216800,0.0311,0.961,1,0.209,0,0.648,-8.401,0.611,1.55e-06,0.456,141.189
Pégame Tu Vicio,Enamorado,3cncShkeHvZMb0b1sz8TxA,Antony Santos,7pn6a27dluoURxDkdvxqqJ,55VkPG0F93r4gYkYXBetfE,47,372733,0.109,0.961,1,0.127,2,0.771,-7.326,0.689,0.0247,0.419,124.31
Bellas,"La Historia de Mi Vida: El Final, Vol. 1",3nMrjtBVZUCgiFTQ0SKvZk,Anthony Santos,06TVTkMAOR935MhkjX0i2A,5MSlG8Mg7OQkgJ0on0Qrhl,64,243500,0.0505,0.936,1,0.272,9,0.894,-4.441,0.118,9.8e-06,0.766,129.997
No Tengo Suerte En El Amor,No Es Casualidad,3CFK4hbF6HfIXEpWXJV3CF,Yoskar Sarante,5VcamBo0Goh74iFQDqj6Q4,6Yeiqec7xM5qssOH1FWV1g,54,239866,0.0387,0.896,0,0.0669,10,0.904,-5.923,0.0908,4.6e-05,0.686,132.107
Estoy Perdido,Bachateando 2,3LHAUPocU5MvzVczvyhzEr,El Chaval,50GaXLIOhzsa35VlyzW9Zv,2ZWOEMmcN5aerFmasiewTF,48,250106,0.0397,0.97,1,0.0738,1,0.873,-5.995,0.579,7.64e-06,0.626,140.037
Corazon Culpable,"Aqui Esta La Bachata, Vol. 2: Con Sus Interpretes Originales",5k70ucpuyCsNdA32zviCZ9,Anthony Santos,06TVTkMAOR935MhkjX0i2A,198HWHhymECcoWD5udzWzH,48,361093,0.0506,0.87,0,0.0241,4,0.717,-9.848,0.34,2.04e-06,0.5,80.869
ileso,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,2zHgz7X52WqdckhjMJj6mt,65,217573,0.032,0.958,0,0.0945,2,0.747,-3.019,0.125,4.23e-05,0.827,151.014
Hoje En Blanco,Exitos,6yPF9eRGxfqwKy1bLkmUzA,Monchy & Alexandra,3rs3EOlJ8jyPpdGiQ9Mhub,4U8sOYJreJ7D00VlyvIk2v,60,308000,0.037,0.862,1,0.215,0,0.932,-4.182,0.221,3.56e-06,0.751,135.066
Amor Enterrado,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,3cdTfwai1PtCGOd9DIBMNU,65,240880,0.0349,0.963,1,0.0827,9,0.863,-2.801,0.219,0.0,0.681,117.976
Amiga Veneno,Novia Mia,1Btt4vZ0zB05UK4d4OsvIH,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,7n8cKJDktV6TeKZTcR5k8y,54,325506,0.0419,0.828,0,0.0745,9,0.852,-9.101,0.399,9.52e-06,0.486,126.095
Imitadora,Golden,6bm9EpUNvQ9xMglBJGRmgS,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,6r46lnXFbE9fr2d3KNaGbe,73,234828,0.045,0.556,0,0.289,8,0.737,-6.889,0.333,0.0,0.709,125.997
My Voy - Live,Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition),2KAFZKOzlkk0wOI1XdoO0q,Aventura,1qto4hHid1P71emI6Fd8xi,2YYqOY94VWoSl5XewubU9w,52,265506,0.0729,0.747,0,0.904,4,0.444,-5.806,0.169,0.0,0.954,130.605
Medicina de Amor,Medicina de Amor,2wLWr0dEKCauOLtmfJikCR,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,2nTgr8A2F6dpxsuGsf6KSk,52,365253,0.0538,0.921,1,0.0314,1,0.663,-8.926,0.35,1.31e-06,0.421,146.202
El Intruso,El Amor,47hm8FIBjBtP5pYjO0fJUq,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,0gSBSVrek88L0xnSUQwlst,59,172440,0.0341,0.804,1,0.137,3,0.819,-5.082,0.65,6.24e-05,0.641,129.931
Que Vuelva,Corazón Duro,3C5eb62kdgXXv8ZLzfGkiB,Alex Bueno,7esCoLcCoCK7FPa9casAH4,0ndYI8UT0PMaJzKLJbFr35,61,287960,0.0406,0.943,1,0.0694,6,0.872,-7.736,0.269,0.0,0.641,134.961
Ya No Te Buscare,El Amor,47hm8FIBjBtP5pYjO0fJUq,Zacarias Ferreira,1LKPL2O3vA3ozNsmshDg3o,1CIUos10Or0tFaf4ZhaSfW,57,216040,0.0289,0.842,1,0.179,2,0.83,-3.497,0.262,0.0,0.802,131.981
Esta Noche,Escenas De Amor,7BHBDN6dsMr4OwaMNhu1Mb,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,38cozIrW3CWUOmg2G5J6qa,42,283413,0.0346,0.859,1,0.0988,8,0.877,-4.144,0.5,0.0,0.703,126.032
Promise,Fórmula Vol. 1 (Deluxe Edition),6a3RDPcFamZvFCi8VeXWkK,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,0jr6tT2vc4cIFPHb6wufG3,69,252253,0.0574,0.77,1,0.0821,1,0.764,-6.422,0.403,0.0,0.739,132.995
Sobredosis (feat. Ozuna),Golden,6bm9EpUNvQ9xMglBJGRmgS,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1WbXIpiGBJkCiv3hn40iPB,73,198332,0.0511,0.682,0,0.23,4,0.759,-8.085,0.207,0.0,0.639,128.01
Odio,"Fórmula, Vol. 2 (Deluxe Edition)",17HsiXfqKUPoTP6Y5ebs1L,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,1iLv1ieT9BZ3qsti9yTCnG,73,225000,0.0676,0.598,0,0.0821,0,0.802,-5.965,0.574,0.0,0.725,128.04
Me Quedo,Utopia,1yM8iaMk4Slsqr94LabgN1,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,301E9bwin8Gh2PCp0doIDz,67,235533,0.0341,0.887,1,0.27,1,0.838,-3.09,0.242,0.0,0.75,128.052
